0 1790078841304
0 1790078841304
0 1790078841314
0 1790078841314
0 1790078841369
0 1790078841369
0 1790078841425
0 1790078841425
0 1790078841475
0 1790078841475
0 1790078841525
0 1790078841525
0 1790078841577
0 1790078841577
0 1790078841631
0 1790078841631
0 1790078841685
0 1790078841685
0 1790078841741
0 1790078841741
0 1790078841795
0 1790078841795
0 1790078841867
0 1790078841867
0 1790078841903
0 1790078841903
0 1790078841960
0 1790078841960
0 1790078842017
0 1790078842017
0 1790078842067
0 1790078842067
0 1790078842119
0 1790078842119
0 1790078842175
0 1790078842175
0 1790078842225
0 1790078842225
0 1790078842279
0 1790078842279
0 1790078842330
0 1790078842330
0 1790078842385
0 1790078842385
0 1790078842442
0 1790078842442
0 1790078842499
0 1790078842499
0 1790078842549
0 1790078842549
0 1790078842608
0 1790078842608
0 1790078842656
0 1790078842656
0 1790078842708
0 1790078842708
0 1790078842764
0 1790078842764
0 1790078842818
0 1790078842818
0 1790078842868
0 1790078842868
0 1790078842923
0 1790078842923
0 1790078842971
0 1790078842971
0 1790078843025
0 1790078843025
0 1790078843080
0 1790078843080
0 1790078843133
0 1790078843133
0 1790078843191
0 1790078843191
0 1790078843246
0 1790078843246
0 1790078843294
0 1790078843294
0 1790078843346
0 1790078843346
0 1790078843401
0 1790078843401
0 1790078843458
0 1790078843458
0 1790078843508
0 1790078843508
0 1790078843566
0 1790078843566
0 1790078843617
0 1790078843617
0 1790078843673
0 1790078843673
0 1790078843725
0 1790078843725
0 1790078843784
0 1790078843784
0 1790078843836
0 1790078843836
0 1790078843891
0 1790078843891
0 1790078843941
0 1790078843941
0 1790078843999
0 1790078843999
0 1790078844056
0 1790078844056
0 1790078844110
0 1790078844110
0 1790078844158
0 1790078844158
0 1790078844212
0 1790078844212
0 1790078844267
0 1790078844267
0 1790078844320
0 1790078844320
0 1790078844371
0 1790078844371
1 1790078844428
0 1790078844428
0 1790078844481
0 1790078844481
0 1790078844550
0 1790078844550
0 1790078844591
0 1790078844591
0 1790078844651
0 1790078844651
0 1790078844707
0 1790078844707
0 1790078844758
0 1790078844758
0 1790078844813
0 1790078844813
0 1790078844869
0 1790078844869
0 1790078844922
0 1790078844922
0 1790078844980
0 1790078844980
0 1790078845033
0 1790078845033
0 1790078845083
0 1790078845083
0 1790078845140
0 1790078845140
0 1790078845192
0 1790078845192
0 1790078845250
0 1790078845250
0 1790078845300
0 1790078845300
0 1790078845358
0 1790078845358
0 1790078845414
0 1790078845414
0 1790078845467
0 1790078845467
0 1790078845524
0 1790078845524
0 1790078845583
0 1790078845583
0 1790078845647
0 1790078845647
0 1790078845692
0 1790078845692
0 1790078845753
0 1790078845753
0 1790078845806
0 1790078845806
0 1790078845858
0 1790078845858
0 1790078845910
0 1790078845910
0 1790078845965
0 1790078845965
0 1790078846022
0 1790078846022
0 1790078846071
0 1790078846071
0 1790078846127
0 1790078846127
0 1790078846180
0 1790078846180
0 1790078846266
0 1790078846266
0 1790078846318
0 1790078846318
0 1790078846375
0 1790078846375
0 1790078846429
0 1790078846429
0 1790078846482
0 1790078846482
0 1790078846532
0 1790078846532
0 1790078846591
0 1790078846591
0 1790078846646
0 1790078846646
0 1790078846701
0 1790078846701
0 1790078846757
0 1790078846757
0 1790078846809
0 1790078846809
0 1790078846867
0 1790078846867
0 1790078846921
0 1790078846921
0 1790078846973
0 1790078846973
0 1790078847026
0 1790078847026
0 1790078847083
0 1790078847083
0 1790078847135
0 1790078847135
0 1790078847191
0 1790078847191
0 1790078847247
0 1790078847247
0 1790078847298
0 1790078847298
0 1790078847357
0 1790078847357
0 1790078847411
0 1790078847411
0 1790078847469
0 1790078847469
1 1790078847527
0 1790078847527
0 1790078847580
0 1790078847580
0 1790078847633
0 1790078847633
0 1790078847685
0 1790078847685
0 1790078847741
0 1790078847741
0 1790078847809
0 1790078847809
0 1790078847857
0 1790078847857
0 1790078847912
0 1790078847912
0 1790078847966
0 1790078847966
0 1790078848021
0 1790078848021
0 1790078848071
0 1790078848071
0 1790078848121
0 1790078848121
0 1790078848179
0 1790078848179
0 1790078848227
0 1790078848227
0 1790078848282
0 1790078848282
0 1790078848339
0 1790078848339
0 1790078848394
0 1790078848394
0 1790078848441
0 1790078848441
1 1790078848499
0 1790078848499
0 1790078848555
0 1790078848555
0 1790078848608
0 1790078848608
0 1790078848665
0 1790078848665
0 1790078848716
0 1790078848716
0 1790078848775
0 1790078848775
1 1790078848828
0 1790078848830
0 1790078848905
0 1790078848905
0 1790078848941
0 1790078848941
0 1790078848993
0 1790078848993
0 1790078849049
0 1790078849049
0 1790078849104
0 1790078849104
0 1790078849155
0 1790078849155
0 1790078849208
0 1790078849208
0 1790078849258
0 1790078849258
0 1790078849318
0 1790078849318
0 1790078849374
0 1790078849374
0 1790078849429
0 1790078849429
0 1790078849484
0 1790078849484
0 1790078849537
0 1790078849537
0 1790078849590
0 1790078849590
0 1790078849645
0 1790078849645
0 1790078849697
0 1790078849697
0 1790078849752
0 1790078849752
0 1790078849804
0 1790078849804
0 1790078849858
0 1790078849858
0 1790078849915
0 1790078849915
0 1790078849969
0 1790078849969
0 1790078850021
0 1790078850021
0 1790078850079
0 1790078850079
0 1790078850132
0 1790078850132
0 1790078850200
0 1790078850200
1 1790078850251
0 1790078850251
0 1790078850292
0 1790078850292
0 1790078850357
0 1790078850357
0 1790078850396
